No,feature,structuralcategory,functionalcategory,class,totallength,totaldb,totaloh,Shorthand Notation,SwissLipids Name,SwissLipids ID,SwissLipids rank,category,Reference (pmol) from report
1032,PG 22:4;0_22:6;0,GPL,MEM,PG,44,10,0,PG 22:4_22:6,Phosphatidylglycerol (22:4_22:6),SLM:000072578,SLM:Molecular_Subspecies,GP,
1033,PG 22:5;0_22:5;0,GPL,MEM,PG,44,10,0,PG 22:5_22:5,Phosphatidylglycerol (22:5/22:5),SLM:000102203,SLM:Structural_Subspecies,GP,
1034,PG 22:5;0_22:6;0,GPL,MEM,PG,44,11,0,PG 22:5_22:6,Phosphatidylglycerol (22:5_22:6),SLM:000072610,SLM:Molecular_Subspecies,GP,
1035,PG 22:6;0_22:6;0,GPL,MEM,PG,44,12,0,PG 22:6_22:6,Phosphatidylglycerol (22:6/22:6),SLM:000102269,SLM:Structural_Subspecies,GP,
1036,PI 14:0;0_18:0;0,GPL,MEM,PI,32,0,0,PI 14:0_18:0,Phosphatidylinositol (14:0_18:0),SLM:000073635,SLM:Molecular_Subspecies,GP,
1037,PI 14:0;0_18:1;0,GPL,MEM,PI,32,1,0,PI 14:0_18:1,Phosphatidylinositol (14:0_18:1),SLM:000073636,SLM:Molecular_Subspecies,GP,
1038,PI 16:0;0_16:1;0,GPL,MEM,PI,32,1,0,PI 16:0_16:1,Phosphatidylinositol (16:0_16:1),SLM:000073797,SLM:Molecular_Subspecies,GP,
1039,PI 16:0;0_17:0;0,GPL,MEM,PI,33,0,0,PI 16:0_17:0,Phosphatidylinositol (16:0_17:0),SLM:000073799,SLM:Molecular_Subspecies,GP,
1040,PI 16:0;0_17:1;0,GPL,MEM,PI,33,1,0,PI 16:0_17:1,Phosphatidylinositol (16:0_17:1),,,GP,
1041,PI 16:0;0_18:0;0,GPL,MEM,PI,34,0,0,PI 16:0_18:0,Phosphatidylinositol (16:0_18:0),SLM:000073800,SLM:Molecular_Subspecies,GP,
1042,PI 16:0;0_18:1;0,GPL,MEM,PI,34,1,0,PI 16:0_18:1,Phosphatidylinositol (16:0_18:1),SLM:000073801,SLM:Molecular_Subspecies,GP,
1043,PI 16:0;0_18:2;0,GPL,MEM,PI,34,2,0,PI 16:0_18:2,Phosphatidylinositol (16:0_18:2),SLM:000073802,SLM:Molecular_Subspecies,GP,
1044,PI 16:0;0_18:3;0,GPL,MEM,PI,34,3,0,PI 16:0_18:3,Phosphatidylinositol (16:0_18:3),SLM:000073803,SLM:Molecular_Subspecies,GP,
1045,PI 16:0;0_19:1;0,GPL,MEM,PI,35,1,0,PI 16:0_19:1,Phosphatidylinositol (16:0_19:1),,,GP,
1046,PI 16:0;0_19:2;0,GPL,MEM,PI,35,2,0,PI 16:0_19:2,Phosphatidylinositol (16:0_19:2),,,GP,
1047,PI 16:0;0_20:1;0,GPL,MEM,PI,36,1,0,PI 16:0_20:1,Phosphatidylinositol (16:0_20:1),SLM:000073807,SLM:Molecular_Subspecies,GP,
1048,PI 16:0;0_20:2;0,GPL,MEM,PI,36,2,0,PI 16:0_20:2,Phosphatidylinositol (16:0_20:2),SLM:000073808,SLM:Molecular_Subspecies,GP,
1049,PI 16:0;0_20:3;0,GPL,MEM,PI,36,3,0,PI 16:0_20:3,Phosphatidylinositol (16:0_20:3),SLM:000073809,SLM:Molecular_Subspecies,GP,
1050,PI 16:0;0_20:4;0,GPL,MEM,PI,36,4,0,PI 16:0_20:4,Phosphatidylinositol (16:0_20:4),SLM:000073810,SLM:Molecular_Subspecies,GP,
1051,PI 16:0;0_20:5;0,GPL,MEM,PI,36,5,0,PI 16:0_20:5,Phosphatidylinositol (16:0_20:5),SLM:000073811,SLM:Molecular_Subspecies,GP,
1052,PI 16:0;0_22:1;0,GPL,MEM,PI,38,1,0,PI 16:0_22:1,Phosphatidylinositol (16:0_22:1),SLM:000073814,SLM:Molecular_Subspecies,GP,
1053,PI 16:0;0_22:2;0,GPL,MEM,PI,38,2,0,PI 16:0_22:2,Phosphatidylinositol (16:0_22:2),SLM:000073815,SLM:Molecular_Subspecies,GP,
1054,PI 16:0;0_22:3;0,GPL,MEM,PI,38,3,0,PI 16:0_22:3,Phosphatidylinositol (16:0_22:3),SLM:000073816,SLM:Molecular_Subspecies,GP,
1055,PI 16:0;0_22:4;0,GPL,MEM,PI,38,4,0,PI 16:0_22:4,Phosphatidylinositol (16:0_22:4),SLM:000073817,SLM:Molecular_Subspecies,GP,
1056,PI 16:0;0_22:5;0,GPL,MEM,PI,38,5,0,PI 16:0_22:5,Phosphatidylinositol (16:0_22:5),SLM:000073818,SLM:Molecular_Subspecies,GP,
1057,PI 16:0;0_22:6;0,GPL,MEM,PI,38,6,0,PI 16:0_22:6,Phosphatidylinositol (16:0_22:6),SLM:000073819,SLM:Molecular_Subspecies,GP,
1058,PI 16:1;0_17:0;0,GPL,MEM,PI,33,1,0,PI 16:1_17:0,Phosphatidylinositol (16:1_17:0),SLM:000073852,SLM:Molecular_Subspecies,GP,
1059,PI 16:1;0_18:0;0,GPL,MEM,PI,34,1,0,PI 16:1_18:0,Phosphatidylinositol (16:1_18:0),SLM:000073853,SLM:Molecular_Subspecies,GP,
1060,PI 16:1;0_18:1;0,GPL,MEM,PI,34,2,0,PI 16:1_18:1,Phosphatidylinositol (16:1_18:1),SLM:000073854,SLM:Molecular_Subspecies,GP,
1061,PI 16:1;0_19:0;0,GPL,MEM,PI,35,1,0,PI 16:1_19:0,Phosphatidylinositol (16:1_19:0),SLM:000073858,SLM:Molecular_Subspecies,GP,
1062,PI 16:1;0_19:1;0,GPL,MEM,PI,35,2,0,PI 16:1_19:1,Phosphatidylinositol (16:1_19:1),,,GP,
1063,PI 16:1;0_20:1;0,GPL,MEM,PI,36,2,0,PI 16:1_20:1,Phosphatidylinositol (16:1_20:1),SLM:000073860,SLM:Molecular_Subspecies,GP,
1064,PI 16:1;0_20:2;0,GPL,MEM,PI,36,3,0,PI 16:1_20:2,Phosphatidylinositol (16:1_20:2),SLM:000073861,SLM:Molecular_Subspecies,GP,
1065,PI 16:1;0_20:3;0,GPL,MEM,PI,36,4,0,PI 16:1_20:3,Phosphatidylinositol (16:1_20:3),SLM:000073862,SLM:Molecular_Subspecies,GP,
1066,PI 16:1;0_20:4;0,GPL,MEM,PI,36,5,0,PI 16:1_20:4,Phosphatidylinositol (16:1_20:4),SLM:000073863,SLM:Molecular_Subspecies,GP,
1067,PI 16:1;0_22:0;0,GPL,MEM,PI,38,1,0,PI 16:1_22:0,Phosphatidylinositol (16:1_22:0),SLM:000073866,SLM:Molecular_Subspecies,GP,
1068,PI 16:1;0_22:1;0,GPL,MEM,PI,38,2,0,PI 16:1_22:1,Phosphatidylinositol (16:1_22:1),SLM:000073867,SLM:Molecular_Subspecies,GP,
1069,PI 16:2;0_18:0;0,GPL,MEM,PI,34,2,0,PI 16:2_18:0,Phosphatidylinositol (16:2_18:0),SLM:000073905,SLM:Molecular_Subspecies,GP,
1070,PI 17:0;0_17:0;0,GPL,MEM,PI,34,0,0,PI 17:0_17:0,Phosphatidylinositol (17:0/17:0),SLM:000105173,SLM:Structural_Subspecies,GP,
1071,PI 17:0;0_17:1;0,GPL,MEM,PI,34,1,0,PI 17:0_17:1,Phosphatidylinositol (17:0_17:1),,,GP,
1072,PI 17:0;0_18:1;0,GPL,MEM,PI,35,1,0,PI 17:0_18:1,Phosphatidylinositol (17:0_18:1),SLM:000073957,SLM:Molecular_Subspecies,GP,
1073,PI 17:0;0_18:2;0,GPL,MEM,PI,35,2,0,PI 17:0_18:2,Phosphatidylinositol (17:0_18:2),SLM:000073958,SLM:Molecular_Subspecies,GP,
1074,PI 17:0;0_20:2;0,GPL,MEM,PI,37,2,0,PI 17:0_20:2,Phosphatidylinositol (17:0_20:2),SLM:000073964,SLM:Molecular_Subspecies,GP,
1075,PI 17:0;0_20:3;0,GPL,MEM,PI,37,3,0,PI 17:0_20:3,Phosphatidylinositol (17:0_20:3),SLM:000073965,SLM:Molecular_Subspecies,GP,
1076,PI 17:0;0_20:4;0,GPL,MEM,PI,37,4,0,PI 17:0_20:4,Phosphatidylinositol (17:0_20:4),SLM:000073966,SLM:Molecular_Subspecies,GP,
1077,PI 17:0;0_20:5;0,GPL,MEM,PI,37,5,0,PI 17:0_20:5,Phosphatidylinositol (17:0_20:5),SLM:000073967,SLM:Molecular_Subspecies,GP,
1078,PI 17:0;0_22:4;0,GPL,MEM,PI,39,4,0,PI 17:0_22:4,Phosphatidylinositol (17:0_22:4),SLM:000073973,SLM:Molecular_Subspecies,GP,
1079,PI 17:0;0_22:6;0,GPL,MEM,PI,39,6,0,PI 17:0_22:6,Phosphatidylinositol (17:0_22:6),SLM:000073975,SLM:Molecular_Subspecies,GP,
1080,PI 17:1;0_18:0;0,GPL,MEM,PI,35,1,0,PI 17:1_18:0,Phosphatidylinositol (17:1_18:0),,,GP,
1081,PI 17:1;0_18:1;0,GPL,MEM,PI,35,2,0,PI 17:1_18:1,Phosphatidylinositol (17:1_18:1),,,GP,
1082,PI 18:0;0_18:0;0,GPL,MEM,PI,36,0,0,PI 18:0_18:0,Phosphatidylinositol (18:0/18:0),SLM:000105239,SLM:Structural_Subspecies,GP,
1083,PI 18:0;0_18:1;0,GPL,MEM,PI,36,1,0,PI 18:0_18:1,Phosphatidylinositol (18:0_18:1),SLM:000074007,SLM:Molecular_Subspecies,GP,
1084,PI 18:0;0_18:2;0,GPL,MEM,PI,36,2,0,PI 18:0_18:2,Phosphatidylinositol (18:0_18:2),SLM:000074008,SLM:Molecular_Subspecies,GP,
1085,PI 18:0;0_18:3;0,GPL,MEM,PI,36,3,0,PI 18:0_18:3,Phosphatidylinositol (18:0_18:3),SLM:000074009,SLM:Molecular_Subspecies,GP,
1086,PI 18:0;0_19:1;0,GPL,MEM,PI,37,1,0,PI 18:0_19:1,Phosphatidylinositol (18:0_19:1),,,GP,
1087,PI 18:0;0_19:2;0,GPL,MEM,PI,37,2,0,PI 18:0_19:2,Phosphatidylinositol (18:0_19:2),,,GP,
1088,PI 18:0;0_19:3;0,GPL,MEM,PI,37,3,0,PI 18:0_19:3,Phosphatidylinositol (18:0_19:3),,,GP,
1089,PI 18:0;0_19:4;0,GPL,MEM,PI,37,4,0,PI 18:0_19:4,Phosphatidylinositol (18:0_19:4),,,GP,
1090,PI 18:0;0_20:1;0,GPL,MEM,PI,38,1,0,PI 18:0_20:1,Phosphatidylinositol (18:0_20:1),SLM:000074013,SLM:Molecular_Subspecies,GP,
1091,PI 18:0;0_20:2;0,GPL,MEM,PI,38,2,0,PI 18:0_20:2,Phosphatidylinositol (18:0_20:2),SLM:000074014,SLM:Molecular_Subspecies,GP,
1092,PI 18:0;0_20:3;0,GPL,MEM,PI,38,3,0,PI 18:0_20:3,Phosphatidylinositol (18:0_20:3),SLM:000074015,SLM:Molecular_Subspecies,GP,
1093,PI 18:0;0_20:4;0,GPL,MEM,PI,38,4,0,PI 18:0_20:4,Phosphatidylinositol (18:0_20:4),SLM:000074016,SLM:Molecular_Subspecies,GP,
1094,PI 18:0;0_20:5;0,GPL,MEM,PI,38,5,0,PI 18:0_20:5,Phosphatidylinositol (18:0_20:5),SLM:000074017,SLM:Molecular_Subspecies,GP,
1095,PI 18:0;0_22:2;0,GPL,MEM,PI,40,2,0,PI 18:0_22:2,Phosphatidylinositol (18:0_22:2),SLM:000074021,SLM:Molecular_Subspecies,GP,
1096,PI 18:0;0_22:3;0,GPL,MEM,PI,40,3,0,PI 18:0_22:3,Phosphatidylinositol (18:0_22:3),SLM:000074022,SLM:Molecular_Subspecies,GP,
1097,PI 18:0;0_22:4;0,GPL,MEM,PI,40,4,0,PI 18:0_22:4,Phosphatidylinositol (18:0_22:4),SLM:000074023,SLM:Molecular_Subspecies,GP,
1098,PI 18:0;0_22:5;0,GPL,MEM,PI,40,5,0,PI 18:0_22:5,Phosphatidylinositol (18:0_22:5),SLM:000074024,SLM:Molecular_Subspecies,GP,
1099,PI 18:0;0_22:6;0,GPL,MEM,PI,40,6,0,PI 18:0_22:6,Phosphatidylinositol (18:0_22:6),SLM:000074025,SLM:Molecular_Subspecies,GP,
1100,PI 18:1;0_18:1;0,GPL,MEM,PI,36,2,0,PI 18:1_18:1,Phosphatidylinositol (18:1/18:1),SLM:000105305,SLM:Structural_Subspecies,GP,
1101,PI 18:1;0_18:2;0,GPL,MEM,PI,36,3,0,PI 18:1_18:2,Phosphatidylinositol (18:1_18:2),SLM:000074057,SLM:Molecular_Subspecies,GP,
1102,PI 18:1;0_18:3;0,GPL,MEM,PI,36,4,0,PI 18:1_18:3,Phosphatidylinositol (18:1_18:3),SLM:000074058,SLM:Molecular_Subspecies,GP,
1103,PI 18:1;0_19:1;0,GPL,MEM,PI,37,2,0,PI 18:1_19:1,Phosphatidylinositol (18:1_19:1),,,GP,
1104,PI 18:1;0_20:0;0,GPL,MEM,PI,38,1,0,PI 18:1_20:0,Phosphatidylinositol (18:1_20:0),SLM:000074061,SLM:Molecular_Subspecies,GP,
1105,PI 18:1;0_20:1;0,GPL,MEM,PI,38,2,0,PI 18:1_20:1,Phosphatidylinositol (18:1_20:1),SLM:000074062,SLM:Molecular_Subspecies,GP,
1106,PI 18:1;0_20:2;0,GPL,MEM,PI,38,3,0,PI 18:1_20:2,Phosphatidylinositol (18:1_20:2),SLM:000074063,SLM:Molecular_Subspecies,GP,
1107,PI 18:1;0_20:3;0,GPL,MEM,PI,38,4,0,PI 18:1_20:3,Phosphatidylinositol (18:1_20:3),SLM:000074064,SLM:Molecular_Subspecies,GP,
1108,PI 18:1;0_20:4;0,GPL,MEM,PI,38,5,0,PI 18:1_20:4,Phosphatidylinositol (18:1_20:4),SLM:000074065,SLM:Molecular_Subspecies,GP,
1109,PI 18:1;0_20:5;0,GPL,MEM,PI,38,6,0,PI 18:1_20:5,Phosphatidylinositol (18:1_20:5),SLM:000074066,SLM:Molecular_Subspecies,GP,
1110,PI 18:1;0_22:2;0,GPL,MEM,PI,40,3,0,PI 18:1_22:2,Phosphatidylinositol (18:1_22:2),SLM:000074070,SLM:Molecular_Subspecies,GP,
1111,PI 18:1;0_22:3;0,GPL,MEM,PI,40,4,0,PI 18:1_22:3,Phosphatidylinositol (18:1_22:3),SLM:000074071,SLM:Molecular_Subspecies,GP,
1112,PI 18:1;0_22:4;0,GPL,MEM,PI,40,5,0,PI 18:1_22:4,Phosphatidylinositol (18:1_22:4),SLM:000074072,SLM:Molecular_Subspecies,GP,
1113,PI 18:1;0_22:5;0,GPL,MEM,PI,40,6,0,PI 18:1_22:5,Phosphatidylinositol (18:1_22:5),SLM:000074073,SLM:Molecular_Subspecies,GP,
1114,PI 18:1;0_22:6;0,GPL,MEM,PI,40,7,0,PI 18:1_22:6,Phosphatidylinositol (18:1_22:6),SLM:000074074,SLM:Molecular_Subspecies,GP,
1115,PI 18:2;0_18:2;0,GPL,MEM,PI,36,4,0,PI 18:2_18:2,Phosphatidylinositol (18:2/18:2),SLM:000105371,SLM:Structural_Subspecies,GP,
1116,PI 18:2;0_18:3;0,GPL,MEM,PI,36,5,0,PI 18:2_18:3,Phosphatidylinositol (18:2_18:3),SLM:000074106,SLM:Molecular_Subspecies,GP,
1117,PI 18:2;0_19:0;0,GPL,MEM,PI,37,2,0,PI 18:2_19:0,Phosphatidylinositol (18:2_19:0),SLM:000074108,SLM:Molecular_Subspecies,GP,
1118,PI 18:2;0_19:1;0,GPL,MEM,PI,37,3,0,PI 18:2_19:1,Phosphatidylinositol (18:2_19:1),,,GP,
1119,PI 18:2;0_20:0;0,GPL,MEM,PI,38,2,0,PI 18:2_20:0,Phosphatidylinositol (18:2_20:0),SLM:000074109,SLM:Molecular_Subspecies,GP,
1120,PI 18:2;0_20:1;0,GPL,MEM,PI,38,3,0,PI 18:2_20:1,Phosphatidylinositol (18:2_20:1),SLM:000074110,SLM:Molecular_Subspecies,GP,
1121,PI 18:2;0_20:3;0,GPL,MEM,PI,38,5,0,PI 18:2_20:3,Phosphatidylinositol (18:2_20:3),SLM:000074112,SLM:Molecular_Subspecies,GP,
1122,PI 18:2;0_20:4;0,GPL,MEM,PI,38,6,0,PI 18:2_20:4,Phosphatidylinositol (18:2_20:4),SLM:000074113,SLM:Molecular_Subspecies,GP,
1123,PI 18:2;0_22:4;0,GPL,MEM,PI,40,6,0,PI 18:2_22:4,Phosphatidylinositol (18:2_22:4),SLM:000074120,SLM:Molecular_Subspecies,GP,
1124,PI 19:0;0_20:4;0,GPL,MEM,PI,39,4,0,PI 19:0_20:4,Phosphatidylinositol (19:0_20:4),SLM:000074251,SLM:Molecular_Subspecies,GP,
1125,PI 20:0;0_20:3;0,GPL,MEM,PI,40,3,0,PI 20:0_20:3,Phosphatidylinositol (20:0_20:3),SLM:000074294,SLM:Molecular_Subspecies,GP,
1126,PI 20:0;0_20:4;0,GPL,MEM,PI,40,4,0,PI 20:0_20:4,Phosphatidylinositol (20:0_20:4),SLM:000074295,SLM:Molecular_Subspecies,GP,
1127,PI 20:1;0_20:3;0,GPL,MEM,PI,40,4,0,PI 20:1_20:3,Phosphatidylinositol (20:1_20:3),SLM:000074337,SLM:Molecular_Subspecies,GP,
1128,PI 20:1;0_20:4;0,GPL,MEM,PI,40,5,0,PI 20:1_20:4,Phosphatidylinositol (20:1_20:4),SLM:000074338,SLM:Molecular_Subspecies,GP,
1129,PI 20:2;0_20:2;0,GPL,MEM,PI,40,4,0,PI 20:2_20:2,Phosphatidylinositol (20:2/20:2),SLM:000105767,SLM:Structural_Subspecies,GP,
1130,PI 20:2;0_20:3;0,GPL,MEM,PI,40,5,0,PI 20:2_20:3,Phosphatidylinositol (20:2_20:3),SLM:000074379,SLM:Molecular_Subspecies,GP,
1131,PI 20:2;0_20:4;0,GPL,MEM,PI,40,6,0,PI 20:2_20:4,Phosphatidylinositol (20:2_20:4),SLM:000074380,SLM:Molecular_Subspecies,GP,
1132,PI 20:3;0_20:4;0,GPL,MEM,PI,40,7,0,PI 20:3_20:4,Phosphatidylinositol (20:3_20:4),SLM:000074421,SLM:Molecular_Subspecies,GP,
1133,PS 14:0;0_18:0;0,GPL,MEM,PS,32,0,0,PS 14:0_18:0,Phosphatidylserine (14:0_18:0),SLM:000077599,SLM:Molecular_Subspecies,GP,
1134,PS 14:0;0_20:1;0,GPL,MEM,PS,34,1,0,PS 14:0_20:1,Phosphatidylserine (14:0_20:1),SLM:000077606,SLM:Molecular_Subspecies,GP,
1135,PS 14:0;0_20:2;0,GPL,MEM,PS,34,2,0,PS 14:0_20:2,Phosphatidylserine (14:0_20:2),SLM:000077607,SLM:Molecular_Subspecies,GP,
1136,PS 14:0;0_22:3;0,GPL,MEM,PS,36,3,0,PS 14:0_22:3,Phosphatidylserine (14:0_22:3),SLM:000077615,SLM:Molecular_Subspecies,GP,
1137,PS 14:0;0_22:4;0,GPL,MEM,PS,36,4,0,PS 14:0_22:4,Phosphatidylserine (14:0_22:4),SLM:000077616,SLM:Molecular_Subspecies,GP,
1138,PS 15:0;0_22:3;0,GPL,MEM,PS,37,3,0,PS 15:0_22:3,Phosphatidylserine (15:0_22:3),SLM:000077726,SLM:Molecular_Subspecies,GP,
1139,PS 15:0;0_22:4;0,GPL,MEM,PS,37,4,0,PS 15:0_22:4,Phosphatidylserine (15:0_22:4),SLM:000077727,SLM:Molecular_Subspecies,GP,
1140,PS 16:0;0_16:0;0,GPL,MEM,PS,32,0,0,PS 16:0_16:0,Phosphatidylserine (16:0/16:0),SLM:000111279,SLM:Structural_Subspecies,GP,
1141,PS 16:0;0_16:1;0,GPL,MEM,PS,32,1,0,PS 16:0_16:1,Phosphatidylserine (16:0_16:1),SLM:000077761,SLM:Molecular_Subspecies,GP,
1142,PS 16:0;0_18:0;0,GPL,MEM,PS,34,0,0,PS 16:0_18:0,Phosphatidylserine (16:0_18:0),SLM:000077764,SLM:Molecular_Subspecies,GP,
1143,PS 16:0;0_18:1;0,GPL,MEM,PS,34,1,0,PS 16:0_18:1,Phosphatidylserine (16:0_18:1),SLM:000077765,SLM:Molecular_Subspecies,GP,
1144,PS 16:0;0_18:2;0,GPL,MEM,PS,34,2,0,PS 16:0_18:2,Phosphatidylserine (16:0_18:2),SLM:000077766,SLM:Molecular_Subspecies,GP,
1145,PS 16:0;0_20:1;0,GPL,MEM,PS,36,1,0,PS 16:0_20:1,Phosphatidylserine (16:0_20:1),SLM:000077771,SLM:Molecular_Subspecies,GP,
1146,PS 16:0;0_20:2;0,GPL,MEM,PS,36,2,0,PS 16:0_20:2,Phosphatidylserine (16:0_20:2),SLM:000077772,SLM:Molecular_Subspecies,GP,
1147,PS 16:0;0_20:3;0,GPL,MEM,PS,36,3,0,PS 16:0_20:3,Phosphatidylserine (16:0_20:3),SLM:000077773,SLM:Molecular_Subspecies,GP,
1148,PS 16:0;0_20:4;0,GPL,MEM,PS,36,4,0,PS 16:0_20:4,Phosphatidylserine (16:0_20:4),SLM:000077774,SLM:Molecular_Subspecies,GP,
1149,PS 16:0;0_22:1;0,GPL,MEM,PS,38,1,0,PS 16:0_22:1,Phosphatidylserine (16:0_22:1),SLM:000077778,SLM:Molecular_Subspecies,GP,
1150,PS 16:0;0_22:3;0,GPL,MEM,PS,38,3,0,PS 16:0_22:3,Phosphatidylserine (16:0_22:3),SLM:000077780,SLM:Molecular_Subspecies,GP,
1151,PS 16:0;0_22:4;0,GPL,MEM,PS,38,4,0,PS 16:0_22:4,Phosphatidylserine (16:0_22:4),SLM:000077781,SLM:Molecular_Subspecies,GP,
1152,PS 16:0;0_22:5;0,GPL,MEM,PS,38,5,0,PS 16:0_22:5,Phosphatidylserine (16:0_22:5),SLM:000077782,SLM:Molecular_Subspecies,GP,
1153,PS 16:0;0_22:6;0,GPL,MEM,PS,38,6,0,PS 16:0_22:6,Phosphatidylserine (16:0_22:6),SLM:000077783,SLM:Molecular_Subspecies,GP,
1154,PS 16:0;0_24:1;0,GPL,MEM,PS,40,1,0,PS 16:0_24:1,Phosphatidylserine (16:0_24:1),SLM:000077785,SLM:Molecular_Subspecies,GP,
1155,PS 16:0;0_24:2;0,GPL,MEM,PS,40,2,0,PS 16:0_24:2,Phosphatidylserine (16:0_24:2),,,GP,
1156,PS 16:1;0_18:0;0,GPL,MEM,PS,34,1,0,PS 16:1_18:0,Phosphatidylserine (16:1_18:0),SLM:000077817,SLM:Molecular_Subspecies,GP,
1157,PS 16:1;0_18:1;0,GPL,MEM,PS,34,2,0,PS 16:1_18:1,Phosphatidylserine (16:1_18:1),SLM:000077818,SLM:Molecular_Subspecies,GP,
1158,PS 16:1;0_19:1;0,GPL,MEM,PS,35,2,0,PS 16:1_19:1,Phosphatidylserine (16:1_19:1),,,GP,
1159,PS 16:1;0_20:0;0,GPL,MEM,PS,36,1,0,PS 16:1_20:0,Phosphatidylserine (16:1_20:0),SLM:000077823,SLM:Molecular_Subspecies,GP,
1160,PS 16:1;0_20:1;0,GPL,MEM,PS,36,2,0,PS 16:1_20:1,Phosphatidylserine (16:1_20:1),SLM:000077824,SLM:Molecular_Subspecies,GP,
1161,PS 16:1;0_20:2;0,GPL,MEM,PS,36,3,0,PS 16:1_20:2,Phosphatidylserine (16:1_20:2),SLM:000077825,SLM:Molecular_Subspecies,GP,
1162,PS 16:1;0_20:3;0,GPL,MEM,PS,36,4,0,PS 16:1_20:3,Phosphatidylserine (16:1_20:3),SLM:000077826,SLM:Molecular_Subspecies,GP,
1163,PS 16:1;0_21:1;0,GPL,MEM,PS,37,2,0,PS 16:1_21:1,Phosphatidylserine (16:1_21:1),,,GP,
1164,PS 16:1;0_22:0;0,GPL,MEM,PS,38,1,0,PS 16:1_22:0,Phosphatidylserine (16:1_22:0),SLM:000077830,SLM:Molecular_Subspecies,GP,
1165,PS 16:1;0_22:1;0,GPL,MEM,PS,38,2,0,PS 16:1_22:1,Phosphatidylserine (16:1_22:1),SLM:000077831,SLM:Molecular_Subspecies,GP,
1166,PS 16:1;0_22:3;0,GPL,MEM,PS,38,4,0,PS 16:1_22:3,Phosphatidylserine (16:1_22:3),SLM:000077833,SLM:Molecular_Subspecies,GP,
1167,PS 16:1;0_22:4;0,GPL,MEM,PS,38,5,0,PS 16:1_22:4,Phosphatidylserine (16:1_22:4),SLM:000077834,SLM:Molecular_Subspecies,GP,
1168,PS 16:1;0_22:5;0,GPL,MEM,PS,38,6,0,PS 16:1_22:5,Phosphatidylserine (16:1_22:5),SLM:000077835,SLM:Molecular_Subspecies,GP,
1169,PS 16:1;0_24:0;0,GPL,MEM,PS,40,1,0,PS 16:1_24:0,Phosphatidylserine (16:1_24:0),SLM:000077837,SLM:Molecular_Subspecies,GP,
1170,PS 16:1;0_24:1;0,GPL,MEM,PS,40,2,0,PS 16:1_24:1,Phosphatidylserine (16:1_24:1),SLM:000077838,SLM:Molecular_Subspecies,GP,
1171,PS 16:1;0_24:2;0,GPL,MEM,PS,40,3,0,PS 16:1_24:2,Phosphatidylserine (16:1_24:2),,,GP,
1172,PS 16:1;0_24:3;0,GPL,MEM,PS,40,4,0,PS 16:1_24:3,Phosphatidylserine (16:1_24:3),,,GP,
1173,PS 16:1;0_24:4;0,GPL,MEM,PS,40,5,0,PS 16:1_24:4,Phosphatidylserine (16:1_24:4),SLM:000077839,SLM:Molecular_Subspecies,GP,
1174,PS 16:1;0_24:5;0,GPL,MEM,PS,40,6,0,PS 16:1_24:5,Phosphatidylserine (16:1_24:5),SLM:000077840,SLM:Molecular_Subspecies,GP,
1175,PS 16:1;0_24:6;0,GPL,MEM,PS,40,7,0,PS 16:1_24:6,Phosphatidylserine (16:1_24:6),SLM:000077841,SLM:Molecular_Subspecies,GP,
1176,PS 16:2;0_22:4;0,GPL,MEM,PS,38,6,0,PS 16:2_22:4,Phosphatidylserine (16:2_22:4),SLM:000077886,SLM:Molecular_Subspecies,GP,
1177,PS 17:0;0_17:1;0,GPL,MEM,PS,34,1,0,PS 17:0_17:1,Phosphatidylserine (17:0_17:1),,,GP,
1178,PS 17:0;0_18:0;0,GPL,MEM,PS,35,0,0,PS 17:0_18:0,Phosphatidylserine (17:0_18:0),SLM:000077920,SLM:Molecular_Subspecies,GP,
1179,PS 17:0;0_18:1;0,GPL,MEM,PS,35,1,0,PS 17:0_18:1,Phosphatidylserine (17:0_18:1),SLM:000077921,SLM:Molecular_Subspecies,GP,
1180,PS 17:0;0_18:2;0,GPL,MEM,PS,35,2,0,PS 17:0_18:2,Phosphatidylserine (17:0_18:2),SLM:000077922,SLM:Molecular_Subspecies,GP,
1181,PS 17:0;0_19:1;0,GPL,MEM,PS,36,1,0,PS 17:0_19:1,Phosphatidylserine (17:0_19:1),,,GP,
1182,PS 17:0;0_20:1;0,GPL,MEM,PS,37,1,0,PS 17:0_20:1,Phosphatidylserine (17:0_20:1),SLM:000077927,SLM:Molecular_Subspecies,GP,
1183,PS 17:0;0_20:2;0,GPL,MEM,PS,37,2,0,PS 17:0_20:2,Phosphatidylserine (17:0_20:2),SLM:000077928,SLM:Molecular_Subspecies,GP,
1184,PS 17:0;0_20:3;0,GPL,MEM,PS,37,3,0,PS 17:0_20:3,Phosphatidylserine (17:0_20:3),SLM:000077929,SLM:Molecular_Subspecies,GP,
1185,PS 17:0;0_20:4;0,GPL,MEM,PS,37,4,0,PS 17:0_20:4,Phosphatidylserine (17:0_20:4),SLM:000077930,SLM:Molecular_Subspecies,GP,
1186,PS 17:1;0_18:0;0,GPL,MEM,PS,35,1,0,PS 17:1_18:0,Phosphatidylserine (17:1_18:0),,,GP,
1187,PS 17:1;0_20:1;0,GPL,MEM,PS,37,2,0,PS 17:1_20:1,Phosphatidylserine (17:1_20:1),,,GP,
1188,PS 17:1;0_20:2;0,GPL,MEM,PS,37,3,0,PS 17:1_20:2,Phosphatidylserine (17:1_20:2),,,GP,
