,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,feature,class,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
37,PE O-18:1;0/18:3;0,PE O-,0.000193261,0.000429538,0.000296729,0.000243038,0.000261372,0.000284788,0.000712899,0.000486835,0.000371084,0.000766792,0.000286175,0.000407935,0.000505287,0.8,0.04,0.000188108,0.000150726,0.000201838,0.000554988,0.000422361,0.000303604,0.1,0.84,0.000367965,0.000792865,0.000234939,,0.000465256,0.7,0.23,0.011055467,0.025334258,1.2
578,PC O-18:0;0/20:5;0,PC O-,,,,,,0,0.008146042,0.009672362,0.002401639,0.003421242,0.002155125,,0.005159282,Appeared,Up,0.00168188,0.003371237,,,0.003333563,0.00279556,#DIV/0!,#DIV/0!,0.003662133,0.009573546,0.003596858,0.002693943,0.00488162,#DIV/0!,#DIV/0!,,,
1155,PE O-18:1;0/20:1;0,PE O-,0.031977513,0.02594313,0.039683767,0.03818757,0.039523489,0.035063094,0.088861619,0.058425479,0.091422936,0.114977702,0.083248372,0.087429471,0.087394263,1.3,0.00,0.069870542,0.045369005,0.053097248,0.07173793,0.085773048,0.065169555,0.9,0.00,0.03364042,0.054148545,0.049885856,0.073030176,0.052676249,0.6,0.06,0.053100656,0.042455485,-0.3
986,PE O-18:1;0/20:2;0,PE O-,0.004801061,0.002481918,0.005822288,0.007105372,0.004312312,0.00490459,0.024329078,0.014580684,0.020576872,0.019092675,0.015199338,0.017459061,0.018539618,1.9,0.00,0.015195636,0.008030053,0.005047048,0.013752966,0.015871285,0.011579398,1.2,0.02,0.01210435,0.011370759,0.007577763,0.020241634,0.012823626,1.4,0.02,0.099585355,0.110622591,0.2
101,PE O-18:1;0/20:3;0,PE O-,0.027441535,0.021522008,0.026921137,0.023983708,0.022663727,0.024506423,0.066636365,0.041951461,0.086289607,0.073186443,0.051511551,0.059423937,0.063166561,1.4,0.00,0.045823835,0.04337855,0.051976505,0.063654118,0.0787589,0.056718381,1.2,0.00,0.019871494,0.044326449,0.025059225,0.062576732,0.037958475,0.6,0.16,0.446537494,0.428573005,-0.1
903,PE O-18:1;0/20:4;0,PE O-,0.274889226,0.342267394,0.15434357,0.1874,0.172255429,0.226231124,0.490711854,0.450411147,1.415827799,0.744946245,0.319526659,0.570140682,0.665260731,1.6,0.04,0.4097792,0.55675899,0.484446428,0.597045673,0.707005359,0.55100713,1.3,0.00,0.251293162,0.881543021,0.274910081,0.550321673,0.489516984,1.1,0.09,0.545683288,0.531903373,0.0
904,PE O-18:1;0/20:5;0,PE O-,0.052387065,0.055662469,0.061372213,0.058981875,0.036726644,0.053026053,0.063350372,0.048989985,0.05063623,0.058740031,0.039131776,0.044158138,0.050834422,-0.1,0.71,0.038819631,0.050531751,0.037493966,0.038609201,0.044224041,0.041935718,-0.3,0.06,0.041482119,0.059630193,0.043495188,0.048693194,0.048325174,-0.1,0.47,0.263925468,0.518067015,1.0
794,PE O-18:1;0/22:1;0,PE O-,0.010340672,,0.008384745,0.012073224,0.008937232,0.009933968,0.0358146,0.023708005,0.033918804,0.034848608,0.037712995,0.040032751,0.034339294,1.8,0.00,0.028475926,0.010756098,0.013773979,0.015863246,0.034474196,0.020668689,1.1,0.08,,0.021946793,0.021981916,0.035905781,0.026611497,1.4,0.01,,0.02616351,#DIV/0!
906,PE O-18:1;0/22:2;0,PE O-,0.002975152,,0.005605274,,0.004434376,0.004338267,0.01304939,0.007216133,0.010248988,0.010656891,0.007992065,0.008115623,0.009546515,1.1,0.01,0.006705135,0.003450086,,,0.010788699,0.006981307,0.7,0.31,,0.005815198,0.005572891,,0.005694045,0.4,0.26,,,
644,PE O-18:1;0/22:3;0,PE O-,0.043144097,0.026509795,0.059704224,0.048822522,0.038610687,0.043358265,0.097915183,0.066456738,0.104495657,0.103835873,0.084464947,0.085165033,0.090388905,1.1,0.00,0.072737625,0.041424834,0.047243637,0.066020185,0.112588065,0.068002869,0.6,0.11,0.019101023,0.04404878,0.034248643,0.089618004,0.046754112,0.1,0.82,0.033182033,0.039349433,0.2
908,PE O-18:1;0/22:4;0,PE O-,0.061728796,0.100271851,0.046837152,0.049862123,0.04818071,0.061376127,0.163359167,0.152918011,0.440009551,0.252680477,0.105883586,0.199881188,0.219121997,1.8,0.02,0.150082647,0.142766521,0.144974645,0.202378996,0.2471649,0.177473542,1.5,0.00,0.079139523,0.196266752,0.087357809,0.229548757,0.14807821,1.3,0.04,0.038891258,,
909,PE O-18:1;0/22:5;0,PE O-,0.070537774,0.119321079,0.073870035,0.075455648,0.068582542,0.081553416,0.1403475,0.134415444,0.293911008,0.181849074,0.093844015,0.164387984,0.168125837,1.0,0.02,0.119746318,0.159585508,0.126034795,0.179270033,0.212754245,0.15947818,1.0,0.00,0.075025137,0.244746709,0.084167502,0.211851481,0.153947707,0.9,0.11,0.064900554,0.104386744,0.7
910,PE O-18:1;0/22:6;0,PE O-,0.298430037,0.406626844,0.226437796,0.285767377,0.217389066,0.286930224,0.46661362,0.361255644,1.118208645,0.59994443,0.32158677,0.5296811,0.566215035,1.0,0.07,0.530154831,0.702796197,0.548392172,0.496285918,0.724578206,0.600441465,1.1,0.00,0.362335106,0.738056908,0.323880511,0.599630877,0.50597585,0.8,0.05,0.177972222,0.35498419,1.0
1123,PI 18:2;0_22:4;0,PI,,,,,,0,,,0.007499123,,,,0.007499123,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
912,PE O-18:1;0/24:2;0,PE O-,,,,,0.006858309,0.006858309,0.017920484,0.010651596,,,,,0.01428604,1.1,#DIV/0!,,,,,0.018060533,0.018060533,1.4,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
913,PE O-18:1;0/24:3;0,PE O-,,,,0.039329051,,0.039329051,0.052175476,0.021027446,0.043202265,0.042130045,0.046815521,0.032295088,0.03960764,0.0,#DIV/0!,,,,0.04476381,0.074179801,0.059471806,0.6,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
528,PC 20:3;0_22:0;0,PC,,,,,,0,0.004775548,0.003146172,,,0.007168995,,0.005030238,Appeared,Up,,0.004242166,,,,0.004242166,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
370,PC 14:0;0_22:6;0,PC,,,,,,0,,,,,,0.007422341,0.007422341,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.010253575,,,0.010253575,#DIV/0!,#DIV/0!,,,
770,PE 20:3;0_22:4;0,PE,,,,,,0,,,,0.007114971,,0.007113658,0.007114314,NA,NA,,,,,0.013938061,0.013938061,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
198,DAG 20:2;0_22:6;0,DAG,,,,,,0,,,0.007020246,,,,0.007020246,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
828,PE O-18:2;0/16:0;0,PE O-,0.002841648,0.009001286,0.004280683,0.005692438,0.004834752,0.005330161,0.010309824,0.00753185,0.013622756,0.010840938,0.006587849,0.01092242,0.009969273,0.9,0.01,0.005045934,0.004468858,0.003511002,0.004966448,0.007011692,0.005000787,-0.1,0.79,0.00758838,0.033850797,0.006012053,0.01207413,0.01488134,1.5,0.14,0.037184316,0.011912184,-1.6
919,PE O-18:2;0/16:1;0,PE O-,0.000561656,,,0.001011518,0.000850824,0.000807999,0.001740505,0.001446647,0.001488764,0.001180237,0.000842543,0.001774048,0.001412124,0.8,0.03,0.001119776,0.000827633,0.000762262,0.001181139,0.001501827,0.001078527,0.4,0.23,,0.003421171,0.001756122,0.002507051,0.002561448,1.7,0.02,0.276031924,0.157972781,-0.8
606,PE 14:0;0_18:0;0,PE,,,,,,0,0.007938311,0.003862069,0.003342094,0.003103,0.005542065,0.005560917,0.004891409,Appeared,Up,,,,,0.003631798,0.003631798,#DIV/0!,#DIV/0!,,0.007243147,,,0.007243147,#DIV/0!,#DIV/0!,,,
760,PE 20:2;0_20:3;0,PE,,,,,,0,0.00466548,0.002253267,0.005141007,,0.004818383,0.007180643,0.004811756,Appeared,Up,,,,,0.006414376,0.006414376,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.014610034,#DIV/0!
1100,PE O-18:2;0/18:0;0,PE O-,0.002922604,0.005061607,0.004629631,0.002045363,0.001614373,0.003254716,0.007207799,0.003506489,0.005383656,0.005830129,0.00807484,0.007782438,0.006297558,1.0,0.01,0.003186364,0.005221754,0.005788446,0.003052807,0.003725124,0.004194899,0.4,0.32,0.005211378,0.011959422,0.00385264,0.006632922,0.006914091,1.1,0.07,,,
483,PE O-18:2;0/18:1;0,PE O-,0.031627041,0.033155437,0.029149812,0.032648176,0.029043411,0.031124776,0.053962838,0.044571967,0.056925945,0.057951254,0.04377737,0.048429352,0.050936454,0.7,0.00,0.039803034,0.03696359,0.034058083,0.049480119,0.046880826,0.041437131,0.4,0.01,0.031321389,0.053804051,0.02939647,0.043750982,0.039568223,0.3,0.14,1.11728556,0.80125449,-0.5
924,PE O-18:2;0/18:2;0,PE O-,0.043837772,0.073047878,0.0348152,0.035763175,0.035551552,0.044603115,0.055416465,0.044619975,0.058070396,0.070291032,0.04313252,0.04952403,0.05350907,0.3,0.29,0.03270859,0.044507076,0.054564645,0.061468174,0.05299467,0.049248631,0.1,0.61,0.038960671,0.078081619,0.038097834,0.046845127,0.050496313,0.2,0.63,0.297799385,0.169027051,-0.8
925,PE O-18:2;0/18:3;0,PE O-,0.014356147,0.013119196,0.010003589,0.010759364,0.011537498,0.011955159,0.006333286,0.008024445,0.00466893,0.006537232,0.005456924,0.00447612,0.005916156,-1.0,0.00,0.006613587,0.007526617,0.008444634,0.002990477,0.005012011,0.006117465,-1.0,0.00,0.009663943,0.010154865,0.009835415,,0.009884741,-0.3,0.10,0.012630164,0.010394985,-0.3
1413,TAG 60:6;0,TAG,,,,,,0,,0.004458204,0.005501799,0.004469247,,,0.00480975,Appeared,Up,,,,0.005763579,0.00486273,0.005313155,#DIV/0!,#DIV/0!,0.004745147,,,,0.004745147,#DIV/0!,#DIV/0!,,0.014107838,#DIV/0!
927,PE O-18:2;0/20:1;0,PE O-,0.001014622,,,,,0.001014622,0.002546892,0.002522669,0.003865806,0.006107088,0.001552863,0.002131248,0.003121094,1.6,#DIV/0!,,0.00138869,,,0.003068948,0.002228819,1.1,#DIV/0!,,0.003517001,,,0.003517001,1.8,#DIV/0!,0.018626558,0.01463289,-0.3
928,PE O-18:2;0/20:2;0,PE O-,0.006407607,0.006367539,0.005243517,0.004512508,0.006299845,0.005766203,0.005427419,0.004504519,0.012154096,0.007088248,0.005714437,0.006748621,0.006939557,0.3,0.38,0.002952724,0.005474092,0.010849334,0.005644048,0.003501903,0.00568442,0.0,0.96,,0.008867623,0.004110348,0.010497399,0.007825123,0.4,0.22,0.096530307,0.067511823,-0.5
929,PE O-18:2;0/20:3;0,PE O-,0.010179627,0.011891075,0.007280121,0.00743129,0.008611126,0.009078648,0.009228942,0.010936665,0.023296834,0.012263911,0.00690183,0.011447667,0.012345975,0.4,0.26,0.004963363,0.010316587,0.011912794,0.010392982,0.011175088,0.009752163,0.1,0.67,0.008525403,0.031617638,,0.008566987,0.016236676,0.8,0.26,0.413975766,0.261352674,-0.7
930,PE O-18:2;0/20:4;0,PE O-,0.038058012,0.108851362,0.026224178,0.029029764,0.030683273,0.046569318,0.062410962,0.07575914,0.248049406,0.084535279,0.036640993,0.084114616,0.098585066,1.1,0.19,0.039078562,0.083038167,0.059126054,0.09766833,0.107600802,0.077302383,0.7,0.16,0.055759491,0.42504607,0.052692225,0.111940987,0.161359693,1.8,0.20,0.440283131,0.363336399,-0.3
931,PE O-18:2;0/20:5;0,PE O-,0.012067749,0.028732802,0.016901207,0.0151896,0.009917418,0.016561755,0.008170391,0.008899926,0.009596059,0.006056062,0.004098597,0.00784057,0.007443601,-1.2,0.02,,0.005720719,0.006299363,,0.004762696,0.00559426,-1.6,0.05,0.010619065,0.041473146,0.010138494,0.019575048,0.020451438,0.3,0.62,0.241214808,0.374678901,0.6
1209,PS 18:0;0_24:2;0,PS,,,,,,0,,0.004992464,,,0.008962311,,0.006977387,NA,NA,,0.0077759,,,0.014315944,0.011045922,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1421,TAG 62:15;0,TAG,,,,,,0,,,0.006963023,,,,0.006963023,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1032,PG 22:4;0_22:6;0,PG,,,,,,0,,,0.006897728,,,,0.006897728,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
935,PE O-18:2;0/22:4;0,PE O-,0.004104266,0.023088091,,0.008442968,0.004900187,0.010133878,0.012705977,0.02585636,0.074117178,0.024302695,0.006844806,0.026324359,0.028358563,1.5,0.19,0.006574427,0.028588411,0.017698058,0.021632447,0.038518086,0.022602285,1.2,0.13,0.019864631,0.053329648,0.012820787,0.023008084,0.027255788,1.4,0.14,0.01033277,,
936,PE O-18:2;0/22:5;0,PE O-,0.005632226,0.02012411,0.006299333,,0.006164667,0.009555084,0.00872494,0.021281502,0.067395413,0.020719643,,0.019291913,0.027482682,1.5,0.18,,0.017871448,0.013160218,0.018669977,0.029521762,0.019805851,1.1,0.08,0.012568795,0.097649189,0.010132051,0.043103828,0.040863465,2.1,0.18,0.062076041,0.059963099,0.0
937,PE O-18:2;0/22:6;0,PE O-,0.028823488,0.076842937,0.020116611,0.032693171,0.026686011,0.037032444,0.03549133,0.064464625,0.233705986,0.06448193,0.021140667,0.06586079,0.080857555,1.1,0.25,0.034764363,0.089537861,0.053647375,0.064863786,0.114230331,0.071408743,0.9,0.08,0.040625248,0.246698468,0.036285411,0.088372227,0.102995338,1.5,0.18,0.124971294,0.19540705,0.6
1082,PI 18:0;0_18:0;0,PI,,,,,,0,,,0.006391971,,,,0.006391971,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.007048721,,,0.007048721,#DIV/0!,#DIV/0!,,,
939,PG 14:0;0_18:0;0,PG,,,,,0.002853639,0.002853639,0.003012122,0.003173712,,,0.004147798,0.002935788,0.003317355,0.2,#DIV/0!,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
765,PE 20:2;0_22:6;0,PE,,,,,,0,,,0.006388133,,,,0.006388133,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
767,PE 20:3;0_20:4;0,PE,,,,,,0,,,,,,0.006296998,0.006296998,NA,NA,,,,0.007027144,0.007576911,0.007302028,#DIV/0!,#DIV/0!,,0.00846797,,,0.00846797,#DIV/0!,#DIV/0!,,,
859,PE O-18:0;0/14:0;0,PE O-,,,,,,0,,,,,0.00629433,,0.00629433,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1090,PI 18:0;0_20:1;0,PI,,,,,,0,0.00519658,0.003533772,,0.004905059,0.00340615,0.005810084,0.004570329,Appeared,Up,,0.00617081,,,0.004891398,0.005531104,#DIV/0!,#DIV/0!,,0.007232662,,,0.007232662,#DIV/0!,#DIV/0!,0.015828677,0.043080629,1.4
504,PC 18:3;0_22:1;0,PC,,,,,,0,0.004817532,,,,0.005058543,0.00381984,0.004565305,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1178,PS 17:0;0_18:0;0,PS,,,,,,0,,,0.006170437,,,,0.006170437,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
225,PG 16:0;0_18:0;0,PG,0.016807113,0.016070613,0.028378394,0.028962298,0.024634303,0.022970544,0.117530423,0.119877605,0.031587349,0.054179422,0.046755665,0.096883209,0.077802279,1.8,0.01,0.0467124,0.024572921,0.022011997,0.01636963,0.109634116,0.043860213,0.9,0.27,0.060433089,0.201937939,0.049031153,0.16450072,0.118975725,2.4,0.02,0.011569658,0.008220004,-0.5
947,PG 16:0;0_18:1;0,PG,0.210349141,0.16431877,0.249481118,0.315482726,0.284285648,0.244783481,0.346713524,0.23613275,0.161690414,0.297010133,0.271830035,0.321109301,0.27241436,0.2,0.49,0.286773864,0.230128526,0.343224415,0.166200545,0.266553304,0.258576131,0.1,0.74,0.13917567,0.192545017,0.134509903,0.404550842,0.217695358,-0.2,0.68,0.055620291,0.056175703,0.0
948,PG 16:0;0_18:2;0,PG,0.058201308,0.018527888,0.051065128,0.020416346,0.058829522,0.041408038,0.018878941,0.064906338,0.027632072,0.05239986,0.072348815,0.016330991,0.042082836,0.0,0.96,0.050384694,0.00538967,0.008118735,0.028343593,0.00455875,0.019359088,-1.1,0.12,0.057837086,0.018940453,0.053964105,0.021299196,0.03801021,-0.1,0.81,0.00435721,0.002370749,-0.9
506,PC 18:3;0_22:5;0,PC,,,,,,0,0.005254886,0.002968542,,,0.005022352,,0.00441526,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.004189512,,,0.004189512,#DIV/0!,#DIV/0!,,,
950,PG 16:0;0_19:1;0,PG,0.004192049,0.003220341,0.003621947,0.004697777,0.006094787,0.00436538,0.007449122,0.005354131,0.009722572,0.00569189,0.006600887,0.006227286,0.006840981,0.6,0.02,0.005570778,0.005639307,0.011522409,,0.007158747,0.00747281,0.8,0.06,,,,0.005548062,0.005548062,0.3,#DIV/0!,,,
951,PG 16:0;0_20:1;0,PG,0.003921406,0.026265507,0.008607547,0.039114766,0.035009961,0.022583837,0.007997565,0.007062829,0.005722637,0.074066628,0.009133755,0.070384926,0.02906139,0.4,0.70,0.07054435,0.092872264,0.009022977,0.088406244,0.064165157,0.065002198,1.5,0.03,0.013923679,0.038979888,0.024938136,0.008751275,0.021648244,-0.1,0.93,,,
952,PG 16:0;0_20:2;0,PG,0.014356288,0.014866746,0.018849049,0.019241323,0.017224473,0.016907576,0.017136434,0.012209904,0.016824656,0.018057854,0.011260771,0.015646127,0.015189291,-0.2,0.30,0.012381037,0.011990693,0.023720905,0.013752533,0.013045992,0.014978232,-0.2,0.45,0.011073168,0.017459507,0.010996183,0.020787862,0.01507918,-0.2,0.47,,,
953,PG 16:0;0_20:3;0,PG,0.001943369,,0.002956212,0.00258299,0.002523096,0.002501417,0.005001181,0.003229757,0.009632185,0.005297233,0.005022955,0.006011908,0.005699203,1.2,0.02,0.002304542,0.003483417,0.003608143,0.00525243,0.005651175,0.004059942,0.7,0.07,0.002648204,0.012084661,0.002754358,0.011681829,0.007292263,1.5,0.12,0.002287949,0.001157026,-1.0
954,PG 16:0;0_20:4;0,PG,0.007735488,0.017500875,0.005430898,0.004897568,0.004893905,0.008091747,0.007100601,0.006447084,0.013831564,0.008544127,0.006029114,0.009382918,0.008555901,0.1,0.86,0.006934073,0.006048847,0.006802569,0.00770771,0.008600896,0.007218819,-0.2,0.73,0.01172875,0.018500908,0.009708353,0.019149682,0.014771923,0.9,0.09,,,
1185,PS 17:0;0_20:4;0,PS,,,,,,0,,0.007997698,,,0.004323891,,0.006160795,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.011364768,,,0.011364768,#DIV/0!,#DIV/0!,,,
509,PC 20:0;0_20:5;0,PC,,,,,,0,,0.005988608,,,,,0.005988608,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.010278458,#DIV/0!
1024,PG 20:3;0_22:6;0,PG,,,,,,0,,0.003376867,0.005104999,,,0.00443178,0.004304549,Appeared,Up,,0.003080004,,,0.004224588,0.003652296,#DIV/0!,#DIV/0!,,0.004651669,,,0.004651669,#DIV/0!,#DIV/0!,,0.011930775,#DIV/0!
958,PG 16:0;0_22:6;0,PG,0.00330355,0.0056743,,0.001573179,0.002383136,0.003233541,0.006025095,0.009681406,0.009901895,0.004511966,0.003297414,0.007752285,0.006861677,1.1,0.05,0.002726185,0.004469345,0.004288348,0.004076427,0.006693187,0.004450699,0.5,0.29,0.004879808,0.010480952,0.004091662,0.006737905,0.006547582,1.0,0.10,,,
1063,PI 16:1;0_20:1;0,PI,,,,,,0,0.005977979,,,,,,0.005977979,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.011446582,0.015730018,0.5
960,PG 16:1;0_18:0;0,PG,,,,,0.009539265,0.009539265,0.015456903,0.011549152,,0.019343127,0.018963167,0.017951547,0.016652779,0.8,#DIV/0!,,,0.021171912,,0.017050671,0.019111292,1.0,#DIV/0!,,,0.014757523,,0.014757523,0.6,#DIV/0!,0.011769966,,
961,PG 16:1;0_18:1;0,PG,,0.035617641,,0.04006647,,0.037842056,0.055193411,,,,,0.051037606,0.053115508,0.5,0.04,,0.029506876,0.038969939,,0.032592004,0.033689606,-0.2,0.37,,0.039613572,,0.046404606,0.043009089,0.2,0.33,0.063882026,0.036949465,-0.8
957,PG 16:0;0_22:5;0,PG,,,,,,0,,0.003126262,0.008519645,,,,0.005822953,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.005391235,,,0.005391235,#DIV/0!,#DIV/0!,,,
323,LPS 20:3;0,LPS,,,,,,0,0.004210685,0.002454214,,0.003925399,0.006169517,,0.004189954,Appeared,Up,,,,,0.00666291,0.00666291,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
746,PE 20:0;0_20:3;0,PE,,,,,,0,0.002651025,0.002585186,,0.005593011,0.007122364,0.002558634,0.004102044,Appeared,Up,0.007074819,0.004097775,,,0.006070676,0.005747757,#DIV/0!,#DIV/0!,,0.002776234,,,0.002776234,#DIV/0!,#DIV/0!,,,
59,Cer 42:1;4,Cer,,,,,,0,,0.003853368,,,0.004433026,0.003977983,0.004088126,Appeared,Up,,,0.011939962,,,0.011939962,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
966,PG 16:1;0_20:3;0,PG,,,0.016803744,0.01985549,0.019606154,0.018755129,0.017720903,0.017554328,0.011929082,0.019742194,0.018153276,0.018794803,0.017315764,-0.1,0.44,0.017708874,0.014976293,0.017973023,0.012949634,0.015560325,0.01583363,-0.2,0.09,0.018874441,0.014490757,0.020196995,0.01441603,0.016994556,-0.1,0.41,0.011716592,,
50,Cer 40:0;4,Cer,,,,,,0,,,0.003645942,0.004614572,0.003945597,,0.004068703,Appeared,Up,,,0.011993909,,,0.011993909,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
956,PG 16:0;0_22:4;0,PG,,,,,,0,,,0.00568997,,,,0.00568997,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
628,PE 16:0;0_19:1;0,PE,,,,,,0,0.004982281,0.002776018,0.004164266,0.004347177,0.003376663,0.004635974,0.004047063,Appeared,Up,0.003805764,0.001782536,0.006787184,0.002980585,0.002873888,0.003645991,#DIV/0!,#DIV/0!,,0.005180161,,,0.005180161,#DIV/0!,#DIV/0!,,,
970,PG 16:1;0_22:4;0,PG,0.000521985,,,,,0.000521985,0.000541056,0.001122941,0.002725072,0.000563748,0.000325511,0.000933004,0.001035222,1.0,#DIV/0!,,0.000708033,,0.000544426,0.001175908,0.000809456,0.6,#DIV/0!,,0.001046497,,0.000692154,0.000869325,0.7,#DIV/0!,,,
971,PG 16:1;0_22:5;0,PG,0.000608066,0.000598115,0.007835202,0.000138674,0.000182317,0.001872475,0.000762907,0.001985114,0.002561755,0.000662434,0.000508634,0.001154971,0.001272636,-0.6,0.68,0.000238918,0.000803501,0.000737247,0.000528953,0.001529959,0.000767716,-1.3,0.49,0.000299705,0.001891522,0.000301623,0.000820552,0.000828351,-1.2,0.56,,,
972,PG 16:1;0_22:6;0,PG,0.006251185,0.006563669,,0.004710427,,0.00584176,,0.005859222,,,,,0.005859222,0.0,#DIV/0!,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.006099405,0.006245558,,0.006172482,0.1,0.69,,,
544,PC O-16:0;0/22:5;0,PC O-,,,,,,0,0.001968912,0.002523119,0.009242682,0.004118362,0.001947142,,0.003960043,Appeared,Up,0.001792237,,0.004401882,0.005135303,0.006448184,0.004444402,#DIV/0!,#DIV/0!,,0.005221898,0.001795907,0.005062346,0.004026717,#DIV/0!,#DIV/0!,,,
974,PG 17:0;0_18:1;0,PG,0.005657327,0.00486558,0.005683833,0.007093256,0.008319561,0.006323912,0.005352864,0.004201983,0.006789328,0.004196815,0.00525082,0.003768192,0.004926667,-0.4,0.09,0.005418348,0.005455941,0.008372423,0.010885012,0.007858183,0.007597981,0.3,0.32,,0.004948204,,0.004879697,0.00491395,-0.4,0.23,,,
417,PC 16:1;0_22:3;0,PC,,,,,,0,0.005656093,,,,,,0.005656093,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
766,PE 20:3;0_20:3;0,PE,,,,,,0,0.003541057,,,0.002953299,0.005279587,0.003836525,0.003902617,Appeared,Up,,0.004283248,0.004740737,0.005752268,0.005034034,0.004952572,#DIV/0!,#DIV/0!,,0.005200496,,,0.005200496,#DIV/0!,#DIV/0!,0.001577874,0.00321571,1.0
391,PG 18:0;0_18:1;0,PG,0.027919624,,0.03162574,,,0.029772682,0.060091382,0.064351032,0.043747648,,0.090014716,,0.064551194,1.1,0.07,,,0.075346303,,,0.075346303,1.3,#DIV/0!,,,,0.054131891,0.054131891,0.9,#DIV/0!,0.16034381,0.095278222,-0.8
978,PG 18:0;0_18:2;0,PG,0.043072547,0.036982855,0.053189471,0.05017956,0.040877742,0.044860435,0.043504292,0.03711423,0.019602814,0.038601621,0.05452655,0.04180004,0.039191591,-0.2,0.35,0.035240985,0.031553735,0.036484386,0.026994877,0.025068642,0.031068525,-0.5,0.01,0.046976586,0.033473754,0.038735818,0.048844887,0.042007761,-0.1,0.56,0.015606604,0.00948901,-0.7
